Date,SOLVPN,COPPER,DXY,UST10Y,VIX,dlog_SOLVPN,dlog_COPPER,dlog_DXY,dlog_VIX,d_UST10Y
2023-05-16,828.58,3.667,102.404,3.541,17.99,-0.018107293745793562,-0.022648582010561524,0.0012996215338452188,0.04956867724884573,0.03399999999999981
2023-05-17,840.93,3.7545,102.726,3.572,16.87,0.01479503001056326,0.023581231468612796,0.003139475108247858,-0.06427915140456486,0.03100000000000014
2023-05-18,842.39,3.6895,103.455,3.651,16.05,0.0017346676402629768,-0.017464173041517483,0.00707148610062891,-0.04982804698185195,0.07899999999999974
2023-05-19,840.63,3.732,103.079,3.682,16.81,-0.0020914791761974527,0.01145333546881333,-0.0036410510172064647,0.04626509784449917,0.03100000000000014
2023-05-22,848.17,3.685,103.079,3.719,17.21,0.00892947667034516,-0.01267375734379761,0.0,0.02351666280292397,0.03699999999999992
2023-05-23,835.75,3.6545,103.385,3.698,18.53,-0.014751562098042292,-0.008311240702990386,0.002964199318575389,0.07390043007382019,-0.020999999999999908
2023-05-24,818.58,3.5615,103.799,3.744,20.03,-0.02075839349737052,-0.025777480502038097,0.003996452921280813,0.0778401093804586,0.04600000000000026
2023-05-25,841.5,3.588,104.175,3.823,19.14,0.027614881828022853,0.007413139760278353,0.0036158405345032563,-0.04545076365291845,0.07899999999999974
2023-05-26,863.37,3.682,104.136,3.81,17.95,0.025657322535215243,0.025861138614336365,-0.00037444014435816797,-0.06419027109052067,-0.0129999999999999
2023-05-29,865.88,3.6717,104.136,3.764,17.46,0.002902994665578973,-0.0028013127366206536,0.0,-0.027677564522831766,-0.04600000000000026
2023-05-30,866.02,3.6695,104.078,3.694,17.46,0.00016167215232343324,-0.0005993570712850005,-0.0005571191322406577,0.0,-0.06999999999999984
2023-05-31,863.81,3.6455,104.245,3.646,17.94,-0.0025551657705094044,-0.006561882738632452,0.0016032798661012038,0.027120306219194035,-0.04800000000000004
2023-06-01,870.03,3.7185,103.502,3.601,15.65,0.007174856599264423,0.019826830896869874,-0.007152961707798333,-0.13656193964448793,-0.04499999999999993
2023-06-02,883.44,3.7345,103.952,3.698,14.6,0.015295683926142445,0.004293579653766422,0.004338317947953918,-0.06944938827187119,0.09699999999999998
2023-06-05,879.33,3.774,103.936,3.689,14.73,-0.004663123887478804,0.010521506131374148,-0.000153929039017342,0.008864701760248117,-0.008999999999999897
2023-06-06,882.07,3.7745,104.074,3.677,13.96,0.0031111640855181477,0.00013247665118409913,0.0013268594802786637,-0.05369013314031257,-0.01200000000000001
2023-06-07,884.0,3.7605,104.055,3.793,13.94,0.00218564470072824,-0.0037159963132218365,-0.00018257907406216134,-0.0014336920018487298,0.1160000000000001
2023-06-08,884.92,3.7995,103.316,3.718,13.65,0.0010401828041421979,0.01031755184338179,-0.007127352700027956,-0.021022883701408812,-0.07500000000000018
2023-06-09,882.62,3.7945,103.533,3.743,13.83,-0.002602488541302961,-0.001316829265872066,0.002098149660931803,0.013100624045697895,0.02499999999999991
2023-06-12,894.74,3.7595,103.631,3.743,15.01,0.013638416376966944,-0.00926668002588582,0.0009461103986225794,0.08187649996870361,0.0
2023-06-13,904.78,3.8355,103.318,3.827,14.61,0.011158646947707851,0.020013834581269485,-0.003024902161047116,-0.027010419882762537,0.08400000000000007
2023-06-14,915.73,3.8725,102.916,3.79,13.88,0.012029741173429365,0.009600488891672532,-0.003898489183550957,-0.051257270683949585,-0.03699999999999992
2023-06-15,921.95,3.9,102.108,3.72,14.5,0.006769430752586736,0.007076259826714004,-0.007882044864881976,0.043699694347870466,-0.06999999999999984
2023-06-16,915.05,3.8935,102.258,3.767,13.54,-0.007512283559882427,-0.0016680571006968403,0.0014679548157339184,-0.06850038194239971,0.04699999999999971
2023-06-20,905.89,3.889,102.125,3.719,13.88,-0.010060822722974372,-0.0011564408612936283,-0.001301478290987923,0.024800687594529247,-0.04800000000000004
2023-06-21,893.75,3.91,101.676,3.727,13.2,-0.013491791860099411,0.005385318823664331,-0.004406266175839946,-0.05023212548633316,0.008000000000000007
2023-06-22,884.07,3.896,101.994,3.797,12.91,-0.010889848985219608,-0.003586988216985887,0.0031227010203602745,-0.022214624733774002,0.07000000000000028
2023-06-23,876.13,3.809,102.542,3.737,13.44,-0.009021763270584238,-0.02258369828382145,0.0053584827242323385,0.040233130236452475,-0.06000000000000005
2023-06-26,881.58,3.794,102.334,3.723,14.25,0.006201270363496825,-0.00394581598364474,-0.002030497193072023,0.05852157161965588,-0.014000000000000234
2023-06-27,888.2,3.7795,102.127,3.772,13.74,0.007481190742091748,-0.00382914576272797,-0.0020248367241126886,-0.03644561992045636,0.04899999999999993
2023-06-28,893.81,3.736,102.548,3.714,13.43,0.006296281764038625,-0.01157620538349824,0.004113844814856549,-0.022820276259056804,-0.05799999999999983
2023-06-29,900.62,3.699,103.008,3.842,13.54,0.007590190416126852,-0.009953007516279255,0.004475673469806374,0.008157256948982727,0.1280000000000001
2023-06-30,906.44,3.7595,102.587,3.841,13.59,0.006441424328556877,0.01622345698562766,-0.004095436060589819,0.003685960678923461,-0.0009999999999998899
2023-07-03,912.03,3.794,102.654,3.858,13.57,0.0061480449034290174,0.009134901676877805,0.0006528910147585165,-0.0014727543162749157,0.016999999999999904
2023-07-05,917.11,3.7685,103.035,3.934,14.18,0.005554537171618357,-0.00674382721143485,0.0037046262633877447,0.04397104725720391,0.07600000000000007
2023-07-06,907.16,3.7345,102.867,4.031,15.44,-0.010908581151110042,-0.009063103486403268,-0.0016318446375533924,0.0851290234926485,0.09699999999999953
2023-07-07,905.55,3.782,101.95,4.066,14.83,-0.0017763463801170332,0.012639029421281478,-0.008954394675936506,-0.04030938844678911,0.03500000000000014
2023-07-10,907.9,3.7845,101.642,4.0,15.07,0.0025917464671669777,0.0006608075308192074,-0.0030256614696915207,0.016053856488563056,-0.06599999999999984
2023-07-11,916.63,3.766,101.403,3.978,14.84,0.009569660814774394,-0.004900347532124316,-0.00235415903252445,-0.01537977489916953,-0.021999999999999797
2023-07-12,926.09,3.853,100.193,3.861,13.54,0.010267520955457243,0.02283863540905995,-0.012004350587267787,-0.09167797025510538,-0.11699999999999999
2023-07-13,937.0,3.94,99.456,3.767,13.61,0.011711860090478865,0.022328657665821927,-0.007382990625853125,0.005156549179245573,-0.0940000000000003
2023-07-14,934.26,3.933,99.605,3.83,13.34,-0.00292851015703377,-0.0017782298601700663,0.0014970288286200173,-0.02003777617589675,0.06300000000000017
2023-07-17,923.58,3.844,99.529,3.809,13.48,-0.01149734923134993,-0.022889002341626385,-0.0007633051481921171,0.010440064996683152,-0.020999999999999908
2023-07-18,924.29,3.8295,99.625,3.789,13.3,0.0007684523640065777,-0.003779244740534926,0.0009640781248236863,-0.01344307025645275,-0.020000000000000018
2023-07-19,934.3,3.814,99.988,3.748,13.76,0.010771710584864813,-0.0040557391892839245,0.003637041677135855,0.03400179727748931,-0.040999999999999925
2023-07-20,916.89,3.8345,100.597,3.856,13.99,-0.018810077117285218,0.005360541044549638,0.006072257359908129,0.016576956172192236,0.10799999999999965
2023-07-21,914.06,3.818,100.798,3.837,13.6,-0.0030912938678238078,-0.004312322919221012,0.0019960780231631503,-0.02827299593538335,-0.018999999999999684
2023-07-24,921.56,3.8555,101.083,3.878,13.91,0.00817167140812014,0.009773974987322465,0.0028234473707930974,0.022538213193345147,0.040999999999999925
2023-07-25,919.55,3.9155,101.096,3.89,13.86,-0.002183466276930446,0.015442334917977085,0.00012859891500038856,-0.00360101217359432,0.01200000000000001
2023-07-26,922.44,3.902,100.636,3.873,13.19,0.0031379132040507685,-0.0034537930079359125,-0.0045605139221089885,-0.04954802703253414,-0.016999999999999904
2023-07-27,916.46,3.8755,101.544,4.002,14.41,-0.006503911120685046,-0.006814555461490457,0.008982155551604976,0.08846344328220779,0.12899999999999956
2023-07-28,923.44,3.9355,101.399,3.957,13.33,0.007587405278300707,0.015363251860938787,-0.001428972910360926,-0.07790527582081364,-0.04499999999999993
2023-07-31,928.96,4.014,101.626,3.967,13.63,0.005959853529608594,0.019750311773778728,0.0022361787424474144,0.022256111517823918,0.010000000000000231
2023-08-01,928.37,3.9165,102.085,4.037,13.93,-0.0006353206159870339,-0.024589852548990265,0.004506391670200394,0.021771542083273143,0.06999999999999984
2023-08-02,914.14,3.8535,102.389,4.09,16.09,-0.01544662762937321,-0.0162165715892455,0.0029734853721024024,0.14415317321257737,0.052999999999999936
2023-08-03,900.77,3.91,102.35,4.179,15.92,-0.01473377949007837,0.014555547761363696,-0.0003809728529660106,-0.01062178058805463,0.08900000000000041
2023-08-04,901.61,3.8785,101.836,4.042,17.1,0.0009321009563096894,-0.008088893048485257,-0.0050346359272426255,0.07150228309237727,-0.13700000000000045
2023-08-07,907.23,3.848,101.861,4.097,15.77,0.006213947152660104,-0.007894948145329206,0.0002454626246386482,-0.0809690625336672,0.055000000000000604
2023-08-08,902.66,3.782,102.34,4.028,15.99,-0.0050500413973857405,-0.017300562567194255,0.004691464572251114,0.013854125870915723,-0.06900000000000084
2023-08-09,899.71,3.798,102.312,4.016,15.96,-0.0032734706350572296,0.004221642153828364,-0.0002736352459269398,-0.001877934824200178,-0.011999999999999567
2023-08-10,899.62,3.7805,102.367,4.107,15.85,-0.00010003723616591742,-0.0046183363739065175,0.0005374269106628304,-0.006916091698373261,0.09100000000000019
2023-08-11,893.24,3.7375,102.689,4.158,14.84,-0.007117150174501319,-0.011439337299382846,0.0031406080745588483,-0.06584326258405504,0.051000000000000156
2023-08-14,894.94,3.7395,103.058,4.201,14.82,0.001901375154802487,0.0005349739327804581,0.0035869334243727735,-0.0013486178712933672,0.04299999999999926
2023-08-15,889.08,3.6855,103.095,4.219,16.46,-0.006569456704922594,-0.01454571100237878,0.0003589567010644501,0.10495557538098277,0.018000000000000682
2023-08-16,870.47,3.6765,103.319,4.258,16.78,-0.02115392455451026,-0.0024449889930666657,0.0021703962709080926,0.019254505790136545,0.0389999999999997
2023-08-17,868.04,3.711,103.47,4.284,17.89,-0.0027954991141836416,0.009340169424320699,0.0014604261042734379,0.06405419648156752,0.0259999999999998
2023-08-18,863.7,3.726,103.276,4.251,17.3,-0.00501231026163218,0.004033890100936244,-0.00187669949541025,-0.03353539601689448,-0.032999999999999474
2023-08-21,861.6,3.7385,103.206,4.342,17.13,-0.002434360444061312,0.0033491892784365263,-0.0006780252291402888,-0.00987518916770469,0.0909999999999993
2023-08-22,866.69,3.7755,103.473,4.332,16.97,0.005890232213788593,0.00984836280350998,0.0025837182155132865,-0.00938423308989389,-0.009999999999999787
2023-08-23,881.86,3.824,103.333,4.196,15.98,0.01735195519312871,0.01276417092781168,-0.0013539261083943543,-0.06010913890800618,-0.13600000000000012
2023-08-24,879.93,3.782,103.919,4.241,17.2,-0.002190954395296707,-0.011044024952889142,0.005654966529857752,0.07357144348127864,0.04499999999999993
2023-08-25,878.15,3.774,104.013,4.231,15.68,-0.0020249369860545485,-0.0021175232899073304,0.000904141800238456,-0.09252336889714563,-0.009999999999999787
2023-08-28,884.58,3.777,103.992,4.206,15.08,0.0072955342220382136,0.000794596783961321,-0.0002019182238059969,-0.039016652342451774,-0.024999999999999467
2023-08-29,899.54,3.818,103.471,4.12,14.45,0.016770565461608378,0.0107966815732361,-0.005022592898468403,-0.04267494802136884,-0.0860000000000003
2023-08-30,905.45,3.831,103.093,4.112,13.88,0.00654853613596007,0.0033991404149560367,-0.0036598867366546273,-0.04024545947978275,-0.008000000000000007
2023-08-31,907.1,3.809,103.587,4.106,13.57,0.0018206399335465306,-0.005759178222044747,0.00478034585570164,-0.0225874812318807,-0.006000000000000227
2023-09-01,908.19,3.841,104.191,4.181,13.09,0.0012009101917582754,0.008366061867300711,0.0058139139018180686,-0.03601289392496909,0.07500000000000018
2023-09-05,902.42,3.838,104.763,4.266,14.01,-0.006373564193893344,-0.0007813517782597756,0.005474902885675981,0.0679227804271072,0.08499999999999996
2023-09-06,896.92,3.7755,104.821,4.296,14.45,-0.006113371713433402,-0.016418573324164853,0.0005534773788129499,0.030923054209525347,0.03000000000000025
2023-09-07,895.36,3.752,105.028,4.25,14.4,-0.0017407998682683612,-0.006243793117365115,0.0019728477823504065,-0.003466207976486224,-0.04600000000000026
2023-09-08,890.91,3.7065,105.066,4.26,13.84,-0.004982459769125924,-0.012200996029340772,0.0003617428428643876,-0.039665256392431125,0.009999999999999787
2023-09-11,892.9,3.7965,104.539,4.294,13.8,0.0022311802552357207,0.02399155455651414,-0.005028516595266375,-0.0028943580263645075,0.03399999999999981
2023-09-12,890.32,3.7785,104.69,4.28,14.23,-0.0028936438580009494,-0.0047524841925139505,0.0014433948087111403,0.030683819938601697,-0.013999999999999346
2023-09-13,884.9,3.78,104.749,4.254,13.48,-0.006106304391865436,0.0003969041528586459,0.0005634098860358705,-0.054145306617599864,-0.02600000000000069
2023-09-14,898.58,3.8075,105.395,4.286,12.82,0.015341095271088179,0.0072487961556837455,0.006148184434558779,-0.05020065399163709,0.03200000000000003
2023-09-15,891.1,3.7875,105.325,4.336,13.79,-0.008359084925718463,-0.005266634951692328,-0.0006643887867774367,0.07293724031268667,0.05000000000000071
2023-09-18,887.19,3.7645,105.292,4.303,14.0,-0.004397490061729847,-0.0060911205274476465,-0.00031336502058287863,0.01511363781004782,-0.03300000000000036
2023-09-19,879.47,3.734,104.832,4.365,14.11,-0.008739711251037896,-0.008135005188509181,-0.004378374053947809,0.00782643624946422,0.06200000000000028
2023-09-20,875.85,3.762,104.788,4.399,15.14,-0.004124609908250143,0.007470685759307871,-0.00041980727646429017,0.07045648214458033,0.03399999999999981
2023-09-21,850.01,3.6835,105.044,4.494,17.54,-0.02994672927661579,-0.02108734373810739,0.0024400484865525485,0.1471437389347341,0.09499999999999975
2023-09-22,848.1,3.682,105.26,4.438,17.2,-0.002249560753386781,-0.0004073043298451484,0.002054169924995186,-0.019574603124629775,-0.05600000000000005
2023-09-25,848.77,3.6595,105.69,4.531,16.9,0.0007896892924250665,-0.006129556751741427,0.004076801095622251,-0.017595761890379702,0.09299999999999997
2023-09-26,832.41,3.6355,105.93,4.55,18.94,-0.019463134757691236,-0.006579872951170129,0.002268217587149124,0.11396246582890468,0.019000000000000128
2023-09-27,827.94,3.6295,106.366,4.608,18.22,-0.005384419910869909,-0.0016517553652162231,0.004107478360339201,-0.03875619592612001,0.05799999999999983
2023-09-28,841.56,3.708,105.933,4.579,17.34,0.016316624345301456,0.02139774996085042,-0.0040791581722912085,-0.04950392047941632,-0.028999999999999915
2023-09-29,850.27,3.7375,105.815,4.579,17.52,0.010296633767220342,0.007924291013196028,-0.0011145324840358128,0.010327114155849415,0.0
2023-10-02,839.21,3.6415,106.606,4.685,17.61,-0.013092972982367002,-0.026021254040971886,0.007447509013612574,0.00512383699986918,0.10599999999999987
2023-10-03,820.48,3.621,106.719,4.795,19.78,-0.02257143826947683,-0.005645453892328733,0.00105941648253971,0.11620440368645157,0.11000000000000032
2023-10-04,825.63,3.589,106.53,4.735,18.58,0.006257196424224176,-0.008876618618034016,-0.001772576185462782,-0.06258559280887388,-0.05999999999999961
2023-10-05,831.56,3.552,106.065,4.721,18.49,0.007156723502493634,-0.010362787035546495,-0.004374521898792949,-0.004855687986658808,-0.014000000000000234
2023-10-06,837.81,3.6275,105.784,4.795,17.45,0.007487889685704019,0.02103288064628228,-0.0026528344697913653,-0.05789039675059726,0.07399999999999984
2023-10-09,843.99,3.646,105.811,4.628,17.7,0.007349301719915324,0.005086970480265407,0.0002552045194503805,0.014224990931347214,-0.16699999999999982
2023-10-10,853.46,3.634,105.557,4.657,17.03,0.011158029105209799,-0.0032967062824920124,-0.002403392398706572,-0.03858814490518636,0.028999999999999915
2023-10-11,870.36,3.612,105.569,4.558,16.09,0.019608243873578957,-0.006072334419240377,0.00011367619348501279,-0.056778533670305276,-0.0990000000000002
2023-10-12,863.27,3.591,106.367,4.697,16.69,-0.00817941490211549,-0.005830920310793131,0.007530610856278486,0.036611776669452034,0.13900000000000023
2023-10-13,854.28,3.571,106.434,4.616,19.32,-0.01046849535742389,-0.005585046631634283,0.0006296963098284536,0.14633109111062836,-0.0810000000000004
2023-10-16,858.48,3.582,106.034,4.7,17.21,0.004904374715089865,0.0030756350262084453,-0.0037652773366065873,-0.11565021856092406,0.08400000000000052
2023-10-17,850.32,3.5785,106.046,4.836,17.88,-0.009550634393545643,-0.0009775854420048802,0.00011316484357681844,0.03819215952192012,0.13600000000000012
2023-10-18,832.32,3.587,106.354,4.911,19.22,-0.021395766965039975,0.0023724803536304684,0.0029001903567316134,0.07226863379677839,0.07499999999999929
2023-10-19,807.22,3.601,106.046,4.99,21.4,-0.03062073652089481,0.0038953861165926806,-0.0029001903567316134,0.10743951848565914,0.07900000000000063
2023-10-20,803.04,3.563,105.988,4.914,21.71,-0.005191719832768449,-0.0106086980430391,-0.0005470820853883396,0.014382061862394657,-0.07600000000000051
2023-10-23,802.82,3.5865,105.334,4.848,20.37,-0.00027399648957704414,0.0065739099606529905,-0.0061896261437421884,-0.0637097536514859,-0.06599999999999984
2023-10-24,817.16,3.624,106.08,4.819,18.97,0.017704384702406095,0.010401591596380877,0.007057272424854766,-0.07120444629179179,-0.028999999999999915
2023-10-25,800.7,3.591,106.352,4.961,20.19,-0.02034856904086446,-0.009147672936787199,0.0025608208616736405,0.06232864837782337,0.14200000000000035
2023-10-26,815.41,3.5845,106.422,4.849,20.68,0.0182047091509121,-0.001811720933156069,0.0006579751522783894,0.023979617315482482,-0.1120000000000001
2023-10-27,811.82,3.646,106.38,4.845,21.27,-0.00441241351817645,0.01701168194568159,-0.0003947331373330698,0.028130579571917114,-0.004000000000000448
2023-10-30,819.86,3.6735,105.934,4.888,19.75,0.00985495326334096,0.007514209821723794,-0.004201330633263112,-0.07414413786501495,0.04300000000000015
2023-10-31,832.67,3.6635,106.494,4.926,18.14,0.015503811237297604,-0.002725911460313535,0.005272386853356181,-0.08503404666014003,0.038000000000000256
2023-11-01,836.51,3.6655,106.715,4.734,16.87,0.004601069716085426,0.0005457770636227988,0.0020730839612674856,-0.0725825481291138,-0.19200000000000017
2023-11-02,867.02,3.6875,105.977,4.661,15.66,0.0358235696371807,0.005983969984433735,-0.006939640059351326,-0.07442720599522001,-0.0730000000000004
2023-11-03,888.8,3.697,104.859,4.576,14.91,0.024810193760191446,0.002572958288556748,-0.010605498862156892,-0.04907756178600975,-0.08499999999999996
2023-11-06,882.97,3.7345,105.046,4.647,14.89,-0.006581013383563317,0.010092260860489422,0.0017817588858948241,-0.0013422820807296176,0.07100000000000062
2023-11-07,875.63,3.698,105.373,4.569,14.81,-0.008347597659892791,-0.009821807850051156,0.0031080868480550805,-0.00538721841621026,-0.07800000000000029
2023-11-08,876.2,3.6585,105.448,4.492,14.45,0.0006507480978346081,-0.010738905622985406,0.0007115041021910073,-0.024608213721266203,-0.07699999999999996
2023-11-09,872.1,3.6625,105.78,4.632,15.29,-0.0046902791468586,0.0010927470012380702,0.0031435252276690306,0.05650460538252977,0.13999999999999968
2023-11-10,879.27,3.608,105.725,4.646,14.17,0.008187921521535024,-0.014992372142808463,-0.00052008227928102,-0.07607196623838153,0.014000000000000234
2023-11-13,875.34,3.6835,105.503,4.638,14.76,-0.004479635442615759,0.020709784940353915,-0.0021019948277700706,0.04079376546973723,-0.008000000000000007
2023-11-14,915.26,3.7025,103.907,4.453,14.16,0.04459579560530802,0.00514488001908564,-0.015243120221491324,-0.04149973090675285,-0.1849999999999996
2023-11-15,927.86,3.736,104.265,4.537,14.18,0.013672681419241606,0.009007253206779309,0.003439466911268063,0.0014114328384078334,0.08399999999999963
2023-11-16,925.0,3.7195,104.233,4.441,14.32,-0.0030871218239836296,-0.004426269717337172,-0.0003069573832963357,0.009824640428518272,-0.09600000000000009
2023-11-17,926.21,3.753,103.795,4.439,13.8,0.001307253280087295,0.00896626950362478,-0.004210977822505235,-0.036988569369340585,-0.0019999999999997797
2023-11-20,936.99,3.8225,103.317,4.426,13.41,0.011571619030368296,0.01834913866819643,-0.00461586821331661,-0.02866789486957222,-0.0129999999999999
2023-11-21,929.31,3.827,103.449,4.398,13.35,-0.00823023452979399,0.0011765476224849802,0.0012768058378318514,-0.004484312447328609,-0.02800000000000047
2023-11-22,932.44,3.7815,103.825,4.408,12.85,0.0033624309912347883,-0.011960450129617994,0.003628051877544891,-0.03817257350502956,0.010000000000000675
2023-11-24,932.04,3.8055,103.304,4.472,12.46,-0.0004290740647654445,0.006326632411361999,-0.005030691972467416,-0.03082029798192165,0.06400000000000006
2023-11-27,938.69,3.7745,103.105,4.39,12.69,0.007109554035858778,-0.008179465127766683,-0.001928211092121046,0.018290768366989063,-0.08200000000000074
2023-11-28,943.12,3.8185,102.649,4.325,12.69,0.0047082417284576294,0.011589751748759092,-0.00443248487594694,0.0,-0.0649999999999995
2023-11-29,957.53,3.816,102.676,4.259,12.98,0.015163524172794318,-0.0006549217602616064,0.00026299768811099966,0.022595429549647772,-0.06599999999999984
2023-11-30,958.74,3.842,103.428,4.33,12.92,0.0012628702226855637,0.00679031076032488,0.007297319188869444,-0.004633212921488106,0.07099999999999973
2023-12-01,963.5,3.9205,103.2,4.209,12.63,0.0049525654750688375,0.020226132342474612,-0.0022068654058005066,-0.022701561992056085,-0.12100000000000044
2023-12-04,957.19,3.826,103.647,4.259,13.08,-0.006570579012258548,-0.024399325670778405,0.004322041855395753,0.03500940966665267,0.05000000000000071
2023-12-05,954.37,3.776,103.995,4.167,12.85,-0.0029504719137687374,-0.013154622734806942,0.003351926159705698,-0.01774053468782366,-0.09200000000000053
2023-12-06,946.41,3.726,104.108,4.114,12.97,-0.008375557963320013,-0.013329976103857444,0.0010860007890896028,0.009295186987123838,-0.052999999999999936
2023-12-07,948.96,3.79,103.504,4.148,13.06,0.002690769125342385,0.017030746914938222,-0.005818562550023998,0.006915125519932452,0.03399999999999981
2023-12-08,943.4,3.824,103.983,4.229,12.35,-0.005876277240254524,0.008930976094819965,0.004617164939988427,-0.05589806077429893,0.0810000000000004
2023-12-11,944.32,3.778,104.064,4.237,12.63,0.0009747209044128624,-0.012102226109837133,0.0007786702436725079,0.022418873288413632,0.008000000000000007
2023-12-12,945.39,3.7865,103.839,4.21,12.07,0.0011324490152997413,0.0022473404924225893,-0.0021644717761892807,-0.045351901252959514,-0.027000000000000135
2023-12-13,963.08,3.785,102.848,4.024,12.19,0.01853894130575373,-0.0003962226823281956,-0.00958945259405386,0.009892908383740018,-0.18599999999999994
2023-12-14,972.11,3.89,101.94,3.921,12.48,0.009332484705994126,0.027363270740942802,-0.008867765203151023,0.0235114194481012,-0.1030000000000002
2023-12-15,965.98,3.8875,102.548,3.915,12.28,-0.006325836717181232,-0.0006428801250024652,0.005946576734695341,-0.01615544022228521,-0.005999999999999783
2023-12-18,960.34,3.849,102.536,3.935,12.56,-0.0058557416381015415,-0.009952903203743313,-0.00011702521906808983,0.02254523832105626,0.020000000000000018
2023-12-19,969.57,3.8945,101.796,3.931,12.53,0.009565285815980928,0.01175192707625694,-0.007243145813925267,-0.0023913921320755094,-0.0040000000000000036
2023-12-20,956.61,3.9025,102.04,3.853,13.67,-0.013456889360610624,0.002052072029584018,0.0023940826600128418,0.08707788182788123,-0.07799999999999985
2023-12-21,969.5,3.9105,101.478,3.892,13.65,0.013384689800997052,0.0020478696520789264,-0.005522867053651126,-0.0014641291048893557,0.0389999999999997
2023-12-22,971.11,3.8975,101.338,3.901,13.03,0.0016592724652406687,-0.0033299211097346237,-0.0013805619106586065,-0.0464851304942151,0.008999999999999897
2023-12-26,979.61,3.894,101.104,3.897,12.99,0.008714786126225782,-0.0008984149997863788,-0.002311774278201284,-0.0030745604542454785,-0.0040000000000000036
2023-12-27,986.72,3.953,100.654,3.789,12.43,0.007231777969010089,0.01503787736454032,-0.004460797055893195,-0.04406692515988864,-0.10799999999999965
2023-12-28,993.19,3.9245,100.913,3.846,12.47,0.00653567387457521,-0.007235829729816956,0.0025698665212159355,0.0032128541693254853,0.05699999999999994
2023-12-29,986.96,3.8905,101.029,3.866,12.45,-0.0062924733545495215,-0.008701270509883674,0.0011488448441481225,-0.0016051367812286443,0.020000000000000018
2024-01-02,983.1,3.8805,101.891,3.941,13.2,-0.003918667390330199,-0.0025736727627911904,0.008496010103301366,0.0584962066816086,0.07499999999999973
2024-01-03,966.84,3.8615,102.195,3.92,14.04,-0.016677822795773345,-0.0049083022848750435,0.0029791384498691897,0.06169356900533973,-0.020999999999999908
2024-01-04,965.23,3.844,102.135,4.003,14.13,-0.0016666066681425562,-0.0045422179191354495,-0.0005872852907016224,0.006389798098771493,0.08300000000000018
2024-01-05,959.37,3.806,102.129,4.051,13.35,-0.006089595873365994,-0.009934722234088422,-5.8747503247857935e-05,-0.056783811850178,0.04800000000000004
2024-01-08,973.82,3.81,101.928,4.027,13.08,0.014949662600272084,0.0010504202646519634,-0.0019700384207119725,-0.0204320388172059,-0.02400000000000002
2024-01-09,970.25,3.7585,102.284,4.015,12.76,-0.0036727113868533223,-0.01360924750322301,0.003486576309269296,-0.024769068112408643,-0.012000000000000455
2024-01-10,968.46,3.781,102.08,4.03,12.69,-0.001846589235771745,0.0059685832734093225,-0.0019964383918695816,-0.005500996190347607,0.015000000000000568
2024-01-11,966.03,3.7765,102.024,3.975,12.44,-0.0025122913823292237,-0.0011908701374303554,-0.0005487398718804215,-0.01989719441526283,-0.05500000000000016
2024-01-12,971.28,3.7405,102.151,3.939,12.7,0.0054198996048056,-0.009578362441043042,0.0012440310163226442,0.020684906153512372,-0.03600000000000003
2024-01-16,968.31,3.7665,103.112,4.054,13.84,-0.0030625052936832375,0.006926895953289769,0.009363665361556528,0.08596095672497794,0.11500000000000021
2024-01-17,949.36,3.733,103.206,4.106,14.79,-0.019764210585153208,-0.008933988351165434,0.0009112147898306944,0.06638832653318483,0.0519999999999996
2024-01-18,949.68,3.745,103.312,4.142,14.13,0.0003370123883952303,0.003209417036736051,0.001026544991802325,-0.04565108002627216,0.036000000000000476
2024-01-19,968.07,3.7865,103.069,4.13,13.3,0.019179312966350004,0.011020492602557441,-0.0023548690266501637,-0.06053616146872809,-0.012000000000000455
2024-01-22,976.8,3.7635,103.118,4.107,13.19,0.008977524084865962,-0.006092734079290674,0.0004752967056358415,-0.008305068498485113,-0.022999999999999687
2024-01-23,978.38,3.7935,103.402,4.132,12.55,0.0016162198303328879,0.007939700303542852,0.0027503406839386457,-0.049738301151430075,0.024999999999999467
2024-01-24,974.67,3.886,103.039,4.18,13.14,-0.0037991904584764313,0.02409127515925591,-0.003516746907029855,0.045940347478671484,0.04800000000000004
2024-01-25,990.55,3.869,103.37,4.12,13.45,0.016161392251984097,-0.00438427523687257,0.003207227240388022,0.023318092991383654,-0.05999999999999961
2024-01-26,981.04,3.852,103.234,4.139,13.26,-0.009647110966565009,-0.004403581782496779,-0.0013165284277505407,-0.014227121290131706,0.019000000000000128
2024-01-29,993.92,3.879,103.421,4.076,13.6,0.01304348706649705,0.006984894521951057,0.0018097800782959084,0.025317807984289953,-0.06300000000000061
2024-01-30,984.45,3.9215,103.215,4.036,13.31,-0.009573610932426035,0.010896845212754025,-0.0019938449083864995,-0.02155416033498625,-0.040000000000000036
2024-01-31,977.15,3.917,103.089,3.918,14.35,-0.007442938111755559,-0.0011481789868899028,-0.0012214985232139597,0.0752343097986099,-0.11799999999999944
2024-02-01,988.87,3.8665,102.872,3.882,13.88,0.011922705601901562,-0.012976349616741212,-0.00210719583120067,-0.033300987126971826,-0.03600000000000003
2024-02-02,982.84,3.836,103.781,4.024,13.85,-0.006116537218487927,-0.007919548045761227,0.008797412693002826,-0.0021637224453106008,0.1419999999999999
2024-02-05,973.87,3.788,104.319,4.162,13.67,-0.00916851535078056,-0.012591981697360088,0.005170602581686445,-0.013081581897489425,0.1379999999999999
